#\*l [nm]	Flux [mW/m\sp2\ep/nm]
  571.24  1.10747e-15
  571.27  1.04335e-15
  571.30  9.76888e-16
  571.33  1.04930e-15
  571.36  9.44188e-16
  571.39  1.03191e-15
  571.42  9.46977e-16
  571.45  1.09988e-15
  571.47  9.54995e-16
  571.50  1.08536e-15
  571.53  9.78708e-16
  571.56  9.55370e-16
  571.59  9.97887e-16
  571.62  1.03700e-15
  571.65  9.40891e-16
  571.68  1.07368e-15
  571.70  1.06672e-15
  571.73  1.12590e-15
  571.76  1.16738e-15
  571.79  9.01806e-16
  571.82  9.50961e-16
  571.85  9.45868e-16
  571.88  9.79301e-16
  571.90  9.33626e-16
  571.93  9.37424e-16
  571.96  9.08740e-16
  571.99  1.06225e-15
  572.02  9.15209e-16
  572.05  9.93580e-16
  572.08  1.25588e-15
  572.11  1.00368e-15
  572.13  9.18243e-16
  572.16  9.36370e-16
  572.19  1.03013e-15
  572.22  9.11161e-16
  572.25  8.99017e-16
  572.28  1.03499e-15
  572.31  1.00049e-15
  572.34  1.04849e-15
  572.36  9.86911e-16
  572.39  1.19161e-15
  572.42  1.21443e-15
  572.45  9.32438e-16
  572.48  1.05753e-15
  572.51  1.04363e-15
  572.54  1.04837e-15
  572.56  1.04426e-15
  572.59  1.06087e-15
  572.62  1.03956e-15
  572.65  1.02360e-15
  572.68  1.09335e-15
  572.71  1.14729e-15
  572.74  1.09804e-15
  572.77  8.82564e-16
  572.79  1.11175e-15
  572.82  9.39284e-16
  572.85  1.07842e-15
  572.88  9.46837e-16
  572.91  9.45535e-16
  572.94  9.99401e-16
  572.97  1.13849e-15
  573.00  1.14423e-15
  573.02  1.07912e-15
  573.05  9.99275e-16
  573.08  9.45883e-16
  573.11  1.07880e-15
  573.14  1.15796e-15
  573.17  1.25159e-15
  573.20  1.00742e-15
  573.23  1.17192e-15
  573.25  1.15154e-15
  573.28  1.14378e-15
  573.31  1.26447e-15
  573.34  1.16109e-15
  573.37  1.19233e-15
  573.40  1.12133e-15
  573.43  8.71060e-16
  573.45  1.14754e-15
  573.48  1.00718e-15
  573.51  1.14683e-15
  573.54  1.11549e-15
  573.57  1.22296e-15
  573.60  1.16639e-15
  573.63  1.21758e-15
  573.66  1.19697e-15
  573.68  1.20671e-15
  573.71  1.03565e-15
  573.74  1.19071e-15
  573.77  9.13875e-16
  573.80  9.12369e-16
  573.83  9.43393e-16
  573.86  1.11605e-15
  573.89  1.15781e-15
  573.91  1.19866e-15
  573.94  1.17074e-15
  573.97  1.12115e-15
  574.00  1.07824e-15
  574.03  1.08470e-15
  574.06  1.17779e-15
  574.09  1.11220e-15
  574.11  1.04626e-15
  574.14  1.15114e-15
  574.17  9.95658e-16
  574.20  1.16076e-15
  574.23  1.07863e-15
  574.26  1.21041e-15
  574.29  1.08586e-15
  574.32  9.71297e-16
  574.34  1.01283e-15
  574.37  1.04959e-15
  574.40  1.06289e-15
  574.43  1.01767e-15
  574.46  1.34904e-15
  574.49  1.17130e-15
  574.52  1.26855e-15
  574.55  1.08237e-15
  574.57  1.26761e-15
  574.60  1.33655e-15
  574.63  1.41091e-15
  574.66  1.25904e-15
  574.69  1.25635e-15
  574.72  1.27002e-15
  574.75  1.23676e-15
  574.77  1.25325e-15
  574.80  1.29926e-15
  574.83  1.11491e-15
  574.86  9.81344e-16
  574.89  1.19209e-15
  574.92  1.15544e-15
  574.95  1.34318e-15
  574.98  1.27826e-15
  575.00  1.28514e-15
  575.03  1.09879e-15
  575.06  1.34534e-15
  575.09  1.37563e-15
  575.12  1.20468e-15
  575.15  1.26802e-15
  575.18  1.34831e-15
  575.21  1.46315e-15
  575.23  1.34530e-15
  575.26  1.34172e-15
  575.29  1.16776e-15
  575.32  1.13238e-15
  575.35  1.16677e-15
  575.38  1.28443e-15
  575.41  1.08051e-15
  575.43  1.22572e-15
  575.46  1.28502e-15
  575.49  1.34433e-15
  575.52  1.16209e-15
  575.55  1.37208e-15
  575.58  1.32408e-15
  575.61  1.26613e-15
  575.64  1.36786e-15
  575.66  1.35501e-15
  575.69  1.31667e-15
  575.72  1.48516e-15
  575.75  1.27737e-15
  575.78  1.22375e-15
  575.81  1.18037e-15
  575.84  1.18410e-15
  575.87  1.40665e-15
  575.89  1.25561e-15
  575.92  1.14606e-15
  575.95  1.12705e-15
  575.98  1.03788e-15
  576.01  1.04946e-15
  576.04  8.82143e-16
  576.07  9.08686e-16
  576.10  8.04213e-16
  576.12  1.03073e-15
  576.15  1.23149e-15
  576.18  1.11689e-15
  576.21  9.77556e-16
  576.24  1.03387e-15
  576.27  9.19999e-16
  576.30  8.31511e-16
  576.32  8.60035e-16
  576.35  7.83631e-16
  576.38  9.84743e-16
  576.41  9.66729e-16
  576.44  8.93924e-16
  576.47  1.06770e-15
  576.50  8.09120e-16
  576.53  7.61020e-16
