#\*l [nm]	Flux [mW/m\sp2\ep/nm]
  564.64  8.18504e-16
  564.67  7.92912e-16
  564.70  8.95869e-16
  564.73  8.89464e-16
  564.76  9.59113e-16
  564.79  8.77554e-16
  564.82  8.40966e-16
  564.84  8.52191e-16
  564.87  9.23082e-16
  564.90  8.70479e-16
  564.93  9.00546e-16
  564.96  8.92905e-16
  564.99  8.82038e-16
  565.02  9.23996e-16
  565.05  8.55904e-16
  565.07  9.19024e-16
  565.10  9.82644e-16
  565.13  9.67062e-16
  565.16  8.93716e-16
  565.19  1.05339e-15
  565.22  9.07222e-16
  565.25  9.16995e-16
  565.28  9.50730e-16
  565.30  9.27319e-16
  565.33  1.01969e-15
  565.36  9.43257e-16
  565.39  9.28120e-16
  565.42  9.09836e-16
  565.45  9.60898e-16
  565.48  9.60419e-16
  565.50  1.00286e-15
  565.53  9.93316e-16
  565.56  1.07173e-15
  565.59  9.68285e-16
  565.62  9.26224e-16
  565.65  9.41008e-16
  565.68  9.07948e-16
  565.71  1.03353e-15
  565.73  1.03209e-15
  565.76  1.08415e-15
  565.79  9.29365e-16
  565.82  9.41028e-16
  565.85  9.76618e-16
  565.88  9.36888e-16
  565.91  9.36736e-16
  565.94  9.38514e-16
  565.96  1.04201e-15
  565.99  9.22531e-16
  566.02  9.47287e-16
  566.05  1.01051e-15
  566.08  1.07729e-15
  566.11  1.04369e-15
  566.14  1.09754e-15
  566.16  9.84171e-16
  566.19  8.84835e-16
  566.22  7.99099e-16
  566.25  7.61385e-16
  566.28  7.70089e-16
  566.31  7.83030e-16
  566.34  8.39930e-16
  566.37  8.61644e-16
  566.39  9.28614e-16
  566.42  9.03522e-16
  566.45  8.51798e-16
  566.48  7.69018e-16
  566.51  8.33519e-16
  566.54  7.56972e-16
  566.57  7.87122e-16
  566.60  8.68097e-16
  566.62  8.79770e-16
  566.65  8.66958e-16
  566.68  8.51887e-16
  566.71  8.95004e-16
  566.74  8.71535e-16
  566.77  7.67252e-16
  566.80  7.43382e-16
  566.82  8.08748e-16
  566.85  8.26660e-16
  566.88  7.64388e-16
  566.91  8.36187e-16
  566.94  8.93881e-16
  566.97  7.56725e-16
  567.00  7.97594e-16
  567.03  7.48625e-16
  567.05  8.76264e-16
  567.08  8.05743e-16
  567.11  7.23745e-16
  567.14  7.71867e-16
  567.17  7.56185e-16
  567.20  7.49187e-16
  567.23  8.22485e-16
  567.26  8.13141e-16
  567.28  7.84805e-16
  567.31  8.62745e-16
  567.34  8.11421e-16
  567.37  8.75716e-16
  567.40  8.24826e-16
  567.43  8.08227e-16
  567.46  8.26307e-16
  567.49  9.18542e-16
  567.51  7.75913e-16
  567.54  9.11995e-16
  567.57  9.32275e-16
  567.60  9.58130e-16
  567.63  8.47288e-16
  567.66  8.71418e-16
  567.69  9.31405e-16
  567.71  8.86976e-16
  567.74  8.83472e-16
  567.77  8.69267e-16
  567.80  9.07470e-16
  567.83  9.70001e-16
  567.86  9.23666e-16
  567.89  9.56770e-16
  567.92  6.84977e-16
  567.94  9.62151e-16
  567.97  9.02129e-16
  568.00  8.75733e-16
  568.03  9.30721e-16
  568.06  9.51790e-16
  568.09  9.45101e-16
  568.12  9.75974e-16
  568.15  9.37530e-16
  568.17  8.95308e-16
  568.20  9.48866e-16
  568.23  1.03592e-15
  568.26  9.75179e-16
  568.29  9.34804e-16
  568.32  8.24851e-16
  568.35  8.46853e-16
  568.37  9.18305e-16
  568.40  8.98995e-16
  568.43  1.03447e-15
  568.46  1.00132e-15
  568.49  9.94957e-16
  568.52  9.41173e-16
  568.55  1.00978e-15
  568.58  9.99807e-16
  568.60  1.06063e-15
  568.63  1.00501e-15
  568.66  1.02058e-15
  568.69  9.71709e-16
  568.72  1.02283e-15
  568.75  9.57070e-16
  568.78  1.07345e-15
  568.81  1.03540e-15
  568.83  9.48244e-16
  568.86  8.23265e-16
  568.89  8.61222e-16
  568.92  8.90677e-16
  568.95  9.99875e-16
  568.98  9.65710e-16
  569.01  9.52201e-16
  569.03  9.75340e-16
  569.06  9.44956e-16
  569.09  9.54741e-16
  569.12  9.69684e-16
  569.15  9.93413e-16
  569.18  9.56868e-16
  569.21  8.53792e-16
  569.24  1.08218e-15
  569.26  9.81096e-16
  569.29  1.01905e-15
  569.32  9.82502e-16
  569.35  1.02213e-15
  569.38  8.80487e-16
  569.41  1.01569e-15
  569.44  9.75254e-16
  569.47  1.00366e-15
  569.49  8.86242e-16
  569.52  9.22509e-16
  569.55  9.52662e-16
  569.58  9.67954e-16
  569.61  8.60440e-16
  569.64  9.78034e-16
  569.67  9.47076e-16
  569.69  8.98314e-16
  569.72  9.92106e-16
  569.75  9.62520e-16
  569.78  9.93863e-16
  569.81  1.07543e-15
  569.84  1.07090e-15
  569.87  1.00426e-15
  569.90  8.85700e-16
  569.92  8.90916e-16
  569.95  1.00133e-15
  569.98  1.00450e-15
  570.01  1.09635e-15
  570.04  1.08480e-15
  570.07  1.08569e-15
  570.10  9.16176e-16
  570.13  9.90403e-16
  570.15  9.16419e-16
  570.18  9.05435e-16
  570.21  9.24038e-16
  570.24  1.12147e-15
  570.27  9.56972e-16
  570.30  1.07613e-15
  570.33  9.82519e-16
  570.36  9.31452e-16
  570.38  1.02780e-15
  570.41  9.94787e-16
  570.44  9.27500e-16
  570.47  9.73055e-16
  570.50  1.05910e-15
  570.53  1.08984e-15
  570.56  1.03235e-15
  570.58  1.10773e-15
  570.61  1.08396e-15
  570.64  1.11593e-15
  570.67  1.14268e-15
  570.70  1.10890e-15
  570.73  1.11756e-15
  570.76  1.06898e-15
  570.79  9.97631e-16
  570.81  1.10254e-15
  570.84  1.12845e-15
  570.87  1.13592e-15
  570.90  1.12776e-15
  570.93  1.10032e-15
  570.96  1.12908e-15
  570.99  1.14141e-15
  571.02  1.16560e-15
  571.04  1.11710e-15
  571.07  1.15974e-15
  571.10  1.06530e-15
  571.13  1.09761e-15
  571.16  1.12519e-15
  571.19  1.07825e-15
  571.22  1.15609e-15
  571.24  1.08000e-15
  571.27  1.08811e-15
  571.30  1.06795e-15
  571.33  1.07174e-15
  571.36  9.69591e-16
  571.39  9.78584e-16
  571.42  1.04660e-15
  571.45  1.07387e-15
  571.47  1.03807e-15
  571.50  1.10568e-15
  571.53  1.15743e-15
  571.56  1.09691e-15
  571.59  1.01599e-15
  571.62  1.08372e-15
  571.65  9.49496e-16
  571.68  1.05399e-15
  571.70  1.08791e-15
  571.73  1.09494e-15
  571.76  9.81033e-16
  571.79  9.66876e-16
  571.82  1.02461e-15
  571.85  9.75871e-16
  571.88  9.20700e-16
  571.90  9.71679e-16
  571.93  1.07734e-15
  571.96  9.74562e-16
  571.99  9.65428e-16
  572.02  1.09712e-15
  572.05  9.64854e-16
  572.08  1.07967e-15
  572.11  1.06233e-15
  572.13  1.12061e-15
  572.16  9.71652e-16
  572.19  1.08247e-15
  572.22  1.10928e-15
  572.25  1.04378e-15
  572.28  1.12613e-15
  572.31  1.09349e-15
  572.34  1.15045e-15
  572.36  1.17900e-15
  572.39  1.10606e-15
  572.42  9.92114e-16
  572.45  1.11057e-15
  572.48  1.05550e-15
  572.51  9.76551e-16
  572.54  1.10764e-15
  572.56  1.06580e-15
  572.59  1.09035e-15
  572.62  1.13507e-15
  572.65  1.03563e-15
  572.68  1.07967e-15
  572.71  1.07683e-15
  572.74  1.05774e-15
  572.77  9.93948e-16
  572.79  1.03876e-15
  572.82  1.03041e-15
  572.85  1.05686e-15
  572.88  9.59681e-16
  572.91  1.03452e-15
  572.94  1.16384e-15
  572.97  1.11715e-15
  573.00  1.16385e-15
  573.02  1.20448e-15
  573.05  1.07752e-15
  573.08  1.01599e-15
  573.11  1.14427e-15
  573.14  1.11184e-15
  573.17  1.06798e-15
  573.20  1.11788e-15
  573.23  1.16768e-15
  573.25  1.17031e-15
  573.28  1.24460e-15
  573.31  1.22061e-15
  573.34  1.09218e-15
  573.37  1.12192e-15
  573.40  1.17052e-15
  573.43  1.09515e-15
  573.45  1.14938e-15
  573.48  1.15624e-15
  573.51  1.21670e-15
  573.54  1.14195e-15
  573.57  1.19148e-15
  573.60  1.14072e-15
  573.63  1.13736e-15
  573.66  1.18987e-15
  573.68  1.17275e-15
  573.71  1.08841e-15
  573.74  1.09217e-15
  573.77  9.70500e-16
  573.80  1.01537e-15
  573.83  1.06887e-15
  573.86  1.14155e-15
  573.89  9.97047e-16
  573.91  1.12619e-15
  573.94  1.21490e-15
  573.97  1.17236e-15
  574.00  1.07037e-15
  574.03  1.15623e-15
  574.06  1.08877e-15
  574.09  1.07471e-15
  574.11  1.10520e-15
  574.14  1.09713e-15
  574.17  1.10015e-15
  574.20  1.11603e-15
  574.23  1.18025e-15
  574.26  1.15056e-15
  574.29  1.16246e-15
  574.32  1.12518e-15
  574.34  1.05725e-15
  574.37  1.02729e-15
  574.40  1.17002e-15
  574.43  1.18796e-15
  574.46  1.30526e-15
  574.49  1.19675e-15
  574.52  1.14413e-15
  574.55  1.14989e-15
  574.57  1.29861e-15
  574.60  1.33744e-15
  574.63  1.25601e-15
  574.66  1.26879e-15
  574.69  1.36584e-15
  574.72  1.31325e-15
  574.75  1.23861e-15
  574.77  1.27177e-15
  574.80  1.25322e-15
  574.83  1.29342e-15
  574.86  1.13341e-15
  574.89  1.19069e-15
  574.92  1.16096e-15
  574.95  1.21754e-15
  574.98  1.28871e-15
  575.00  1.37110e-15
  575.03  1.21854e-15
  575.06  1.28861e-15
  575.09  1.28489e-15
  575.12  1.28094e-15
  575.15  1.27376e-15
  575.18  1.30080e-15
  575.21  1.32220e-15
  575.23  1.34292e-15
  575.26  1.22902e-15
  575.29  1.38304e-15
  575.32  1.34703e-15
  575.35  1.33391e-15
  575.38  1.28375e-15
  575.41  1.27884e-15
  575.43  1.36858e-15
  575.46  1.39460e-15
  575.49  1.35266e-15
  575.52  1.31541e-15
  575.55  1.27458e-15
  575.58  1.18759e-15
  575.61  1.35118e-15
  575.64  1.38388e-15
  575.66  1.41590e-15
  575.69  1.28433e-15
  575.72  1.33036e-15
  575.75  1.32937e-15
  575.78  1.38663e-15
  575.81  1.25094e-15
  575.84  1.33821e-15
  575.87  1.35572e-15
  575.89  1.32366e-15
  575.92  1.18137e-15
  575.95  1.11797e-15
  575.98  1.06718e-15
  576.01  1.05524e-15
  576.04  9.86755e-16
  576.07  1.00062e-15
  576.10  1.08386e-15
  576.12  1.13261e-15
  576.15  1.13187e-15
  576.18  1.08710e-15
  576.21  1.08849e-15
  576.24  9.56807e-16
  576.27  9.66197e-16
  576.30  8.58531e-16
  576.32  7.74410e-16
  576.35  8.94653e-16
  576.38  8.76563e-16
  576.41  1.01957e-15
  576.44  1.09358e-15
  576.47  1.07231e-15
  576.50  9.76465e-16
  576.53  9.45030e-16
