#\*l [nm]	Flux [mW/m\sp2\ep/nm]
 305.97  0.00000e+00
 305.98  0.00000e+00
 306.00  0.00000e+00
 306.01  0.00000e+00
 306.03  0.00000e+00
 306.04  0.00000e+00
 306.06  0.00000e+00
 306.07  0.00000e+00
 306.09  0.00000e+00
 306.10  0.00000e+00
 306.12  0.00000e+00
 306.13  0.00000e+00
 306.15  0.00000e+00
 306.16  0.00000e+00
 306.18  0.00000e+00
 306.19  0.00000e+00
 306.21  0.00000e+00
 306.22  0.00000e+00
 306.24  0.00000e+00
 306.25  0.00000e+00
 306.27  0.00000e+00
 306.28  0.00000e+00
 306.30  0.00000e+00
 306.31  0.00000e+00
 306.33  0.00000e+00
 306.34  0.00000e+00
 306.36  0.00000e+00
 306.37  0.00000e+00
 306.39  0.00000e+00
 306.40  0.00000e+00
 306.42  0.00000e+00
 306.43  0.00000e+00
 306.45  0.00000e+00
 306.46  0.00000e+00
 306.48  0.00000e+00
 306.49  0.00000e+00
 306.51  0.00000e+00
 306.52  0.00000e+00
 306.54  0.00000e+00
 306.55  0.00000e+00
 306.57  0.00000e+00
 306.58  0.00000e+00
 306.60  0.00000e+00
 306.61  0.00000e+00
 306.63  0.00000e+00
 306.64  0.00000e+00
 306.66  0.00000e+00
 306.67  0.00000e+00
 306.69  0.00000e+00
 306.70  0.00000e+00
 306.72  0.00000e+00
 306.73  0.00000e+00
 306.75  0.00000e+00
 306.76  0.00000e+00
 306.78  0.00000e+00
 306.79  0.00000e+00
 306.81  0.00000e+00
 306.82  0.00000e+00
 306.84  0.00000e+00
 306.85  0.00000e+00
 306.87  0.00000e+00
 306.88  0.00000e+00
 306.90  0.00000e+00
 306.91  0.00000e+00
 306.93  0.00000e+00
 306.94  0.00000e+00
 306.96  0.00000e+00
 306.97  0.00000e+00
 306.99  0.00000e+00
 307.00  0.00000e+00
 307.02  0.00000e+00
 307.03  0.00000e+00
 307.05  0.00000e+00
 307.06  0.00000e+00
 307.08  0.00000e+00
 307.09  0.00000e+00
 307.11  0.00000e+00
 307.12  0.00000e+00
 307.14  0.00000e+00
 307.15  0.00000e+00
 307.17  0.00000e+00
 307.18  0.00000e+00
 307.20  0.00000e+00
 307.21  0.00000e+00
 307.23  0.00000e+00
 307.24  0.00000e+00
 307.26  0.00000e+00
 307.27  0.00000e+00
 307.29  0.00000e+00
 307.30  0.00000e+00
 307.32  0.00000e+00
 307.33  0.00000e+00
 307.35  0.00000e+00
 307.36  0.00000e+00
 307.38  0.00000e+00
 307.39  0.00000e+00
 307.41  0.00000e+00
 307.42  0.00000e+00
 307.44  0.00000e+00
 307.45  0.00000e+00
 307.47  0.00000e+00
 307.48  0.00000e+00
 307.50  0.00000e+00
 307.51  0.00000e+00
 307.53  0.00000e+00
 307.54  0.00000e+00
 307.56  0.00000e+00
 307.57  0.00000e+00
 307.59  0.00000e+00
 307.60  0.00000e+00
 307.62  0.00000e+00
 307.63  0.00000e+00
 307.65  0.00000e+00
 307.66  0.00000e+00
 307.68  0.00000e+00
 307.69  0.00000e+00
 307.71  0.00000e+00
 307.72  0.00000e+00
 307.74  0.00000e+00
 307.75  0.00000e+00
 307.77  0.00000e+00
 307.78  0.00000e+00
 307.80  0.00000e+00
 307.81  0.00000e+00
 307.83  0.00000e+00
 307.84  0.00000e+00
 307.86  0.00000e+00
 307.87  0.00000e+00
 307.89  0.00000e+00
 307.90  0.00000e+00
 307.92  0.00000e+00
 307.93  0.00000e+00
 307.95  0.00000e+00
 307.96  0.00000e+00
 307.98  0.00000e+00
 307.99  0.00000e+00
 308.01  0.00000e+00
 308.02  0.00000e+00
 308.04  0.00000e+00
 308.05  0.00000e+00
 308.07  0.00000e+00
 308.08  0.00000e+00
 308.10  0.00000e+00
 308.11  0.00000e+00
 308.13  0.00000e+00
 308.14  0.00000e+00
 308.16  0.00000e+00
 308.17  0.00000e+00
 308.19  0.00000e+00
 308.20  0.00000e+00
 308.22  0.00000e+00
 308.23  0.00000e+00
 308.25  0.00000e+00
 308.26  0.00000e+00
 308.28  0.00000e+00
 308.29  0.00000e+00
 308.31  0.00000e+00
 308.32  0.00000e+00
 308.34  0.00000e+00
 308.35  0.00000e+00
 308.37  0.00000e+00
 308.38  0.00000e+00
 308.40  0.00000e+00
 308.41  0.00000e+00
 308.43  0.00000e+00
 308.44  0.00000e+00
 308.46  0.00000e+00
 308.47  0.00000e+00
 308.49  0.00000e+00
 308.50  0.00000e+00
 308.52  0.00000e+00
 308.53  0.00000e+00
 308.55  0.00000e+00
 308.56  0.00000e+00
 308.58  0.00000e+00
 308.59  0.00000e+00
 308.61  0.00000e+00
 308.62  0.00000e+00
 308.64  0.00000e+00
 308.65  0.00000e+00
 308.67  0.00000e+00
 308.68  0.00000e+00
 308.70  0.00000e+00
 308.71  0.00000e+00
 308.73  0.00000e+00
 308.74  0.00000e+00
 308.76  0.00000e+00
 308.77  0.00000e+00
 308.79  0.00000e+00
 308.80  0.00000e+00
 308.82  0.00000e+00
 308.83  0.00000e+00
 308.85  0.00000e+00
 308.86  0.00000e+00
 308.88  0.00000e+00
 308.89  0.00000e+00
 308.91  0.00000e+00
 308.92  0.00000e+00
 308.94  0.00000e+00
 308.95  0.00000e+00
 308.97  0.00000e+00
 308.98  0.00000e+00
 309.00  0.00000e+00
 309.01  0.00000e+00
 309.03  0.00000e+00
 309.04  0.00000e+00
 309.06  0.00000e+00
 309.07  0.00000e+00
 309.09  0.00000e+00
 309.10  0.00000e+00
 309.12  0.00000e+00
 309.13  0.00000e+00
 309.15  0.00000e+00
 309.16  0.00000e+00
 309.18  0.00000e+00
 309.19  0.00000e+00
 309.21  0.00000e+00
 309.22  0.00000e+00
 309.24  0.00000e+00
 309.25  0.00000e+00
 309.27  0.00000e+00
 309.28  0.00000e+00
 309.30  0.00000e+00
 309.31  0.00000e+00
 309.33  0.00000e+00
 309.34  0.00000e+00
 309.36  0.00000e+00
 309.37  0.00000e+00
 309.39  0.00000e+00
 309.40  0.00000e+00
 309.42  0.00000e+00
 309.43  0.00000e+00
 309.45  0.00000e+00
 309.46  0.00000e+00
 309.48  0.00000e+00
 309.49  0.00000e+00
 309.51  0.00000e+00
 309.52  0.00000e+00
 309.54  0.00000e+00
 309.55  0.00000e+00
 309.57  0.00000e+00
 309.58  0.00000e+00
 309.60  0.00000e+00
 309.61  0.00000e+00
 309.63  0.00000e+00
 309.64  0.00000e+00
 309.66  0.00000e+00
 309.67  0.00000e+00
 309.69  0.00000e+00
 309.70  0.00000e+00
 309.72  0.00000e+00
 309.73  0.00000e+00
 309.75  0.00000e+00
 309.76  0.00000e+00
 309.78  0.00000e+00
 309.79  0.00000e+00
 309.81  0.00000e+00
 309.82  0.00000e+00
 309.84  0.00000e+00
 309.85  0.00000e+00
 309.87  0.00000e+00
 309.88  0.00000e+00
 309.90  0.00000e+00
 309.91  0.00000e+00
 309.93  0.00000e+00
 309.94  0.00000e+00
 309.96  0.00000e+00
 309.97  0.00000e+00
 309.99  0.00000e+00
 310.00  3.00638e-14
 310.02 -3.03474e-14
 310.03  6.34504e-15
 310.05  1.23218e-14
 310.06 -6.97836e-15
 310.08  2.29316e-14
 310.09  2.78188e-14
 310.11 -4.95243e-15
 310.12 -9.95326e-15
 310.14 -1.68936e-14
 310.15  1.75111e-14
 310.17  7.41852e-15
 310.18  1.27520e-14
 310.20  3.43992e-14
 310.21  2.50611e-14
 310.23  3.43552e-14
 310.24 -2.90467e-14
 310.26  5.13089e-15
 310.27 -5.98530e-15
 310.29 -1.47042e-14
 310.30  4.95089e-14
 310.32  3.00052e-14
 310.33  4.17457e-14
 310.35  5.34673e-14
 310.36 -8.54034e-17
 310.38 -3.70757e-14
 310.39  2.17392e-15
 310.41  2.72369e-14
 310.42  3.21013e-14
 310.44  5.97724e-14
 310.45 -2.77107e-14
 310.47 -3.01309e-14
 310.48 -1.59818e-16
 310.50 -5.06745e-15
 310.51  6.46143e-14
 310.53  2.86777e-14
 310.54  4.69686e-14
 310.56  6.28771e-14
 310.57 -1.71430e-14
 310.59 -4.28651e-14
 310.60 -1.81854e-14
 310.62  4.74578e-15
 310.63  1.05370e-14
 310.65  3.75380e-14
 310.66  2.04896e-14
 310.68 -2.30038e-14
 310.69 -1.18955e-14
 310.71  1.10692e-14
 310.72  6.45050e-15
 310.74  3.62449e-14
 310.75  4.77885e-14
 310.77  5.43104e-14
 310.78  2.39847e-15
 310.80 -1.81264e-14
 310.81  1.06477e-14
 310.83  2.36529e-14
 310.84 -1.18160e-14
 310.86  7.15172e-14
 310.87 -2.16158e-14
 310.89  8.79914e-14
 310.90  8.00573e-14
 310.92 -1.01969e-14
 310.93 -6.19674e-14
 310.95 -1.30158e-14
 310.96  1.58694e-14
 310.98  1.58260e-14
 310.99  3.31770e-15
 311.01  1.77069e-15
 311.02  4.86454e-14
 311.04 -4.17603e-14
 311.05  2.48408e-14
 311.07 -2.31196e-15
 311.08  2.13768e-15
 311.10  3.95251e-14
 311.11  6.12368e-14
 311.13 -2.59880e-14
 311.14 -6.34957e-14
 311.16 -2.24190e-14
 311.17 -2.02585e-14
 311.19  2.36558e-15
 311.20 -1.79575e-14
 311.22  9.93273e-15
 311.23  4.04942e-14
 311.25 -3.27187e-15
 311.26 -1.45628e-14
 311.28 -1.01715e-14
 311.29  7.94917e-14
 311.31 -5.81996e-14
 311.32  1.37328e-14
 311.34  4.38675e-14
 311.35 -1.79472e-14
 311.37  4.48543e-14
 311.38  2.78234e-14
 311.40 -3.51506e-14
 311.41  3.30778e-14
 311.43  1.11636e-14
 311.44  5.41215e-14
 311.46  5.72135e-14
 311.47 -2.29499e-14
 311.49 -3.05101e-14
 311.50 -5.23319e-14
 311.52 -4.23080e-14
 311.53  1.89388e-14
 311.55 -4.80152e-15
 311.56  4.57689e-14
 311.58 -5.78814e-14
 311.59 -1.93707e-14
 311.61 -2.04933e-14
 311.62 -5.51001e-14
 311.64  2.82810e-14
 311.65  5.97794e-14
 311.67  5.07497e-14
 311.68  6.09094e-16
 311.70  5.05482e-14
 311.71  1.27964e-14
 311.73 -1.25117e-13
 311.74  9.85622e-15
 311.76  8.24241e-14
 311.77  7.16055e-14
 311.79  5.63844e-14
 311.80 -4.05454e-14
 311.82  5.75240e-17
 311.83 -1.58554e-14
 311.85  4.47895e-14
 311.86  2.97267e-14
 311.88  4.48542e-14
 311.89  1.77746e-14
 311.91 -5.41382e-14
 311.92 -8.40502e-15
 311.94  1.85101e-14
 311.95 -9.20985e-14
 311.97  1.64871e-14
 311.98  1.14617e-13
 312.00  9.88982e-15
 312.01  1.97521e-14
 312.03 -1.22803e-14
 312.04 -3.21997e-14
 312.06  1.02911e-14
 312.07  1.41787e-14
 312.09  5.35967e-14
 312.10  1.74610e-14
 312.12  2.94708e-14
 312.13 -2.96705e-14
 312.15 -5.72665e-15
 312.16 -1.29253e-14
 312.18  5.89429e-15
 312.19  2.08068e-14
 312.21  7.04572e-14
 312.22  4.88385e-14
 312.24 -3.97092e-14
 312.25  3.75009e-14
 312.27 -7.81546e-14
 312.28 -9.49528e-14
 312.30  3.77369e-14
 312.31  1.77932e-13
 312.33  7.96072e-14
 312.34  7.36013e-14
 312.36  5.05513e-14
 312.37 -9.33162e-14
 312.39 -2.81370e-14
 312.40  1.34953e-14
 312.42 -1.50107e-16
 312.43  1.35987e-14
 312.45  6.08259e-14
 312.46  2.80008e-14
 312.48  9.56265e-15
 312.49 -7.11228e-14
 312.51 -2.40965e-14
 312.52 -1.43273e-15
 312.54  5.98690e-14
 312.55  8.38788e-14
 312.57 -1.59486e-14
 312.58  5.54690e-14
 312.60  3.87204e-14
 312.61  2.63784e-14
 312.63  8.06191e-15
 312.64 -1.31730e-15
 312.66  7.13343e-14
 312.67  6.49525e-15
 312.69  2.46920e-14
 312.70 -5.71978e-14
 312.72  3.55749e-15
